Student ID,grade,school_name,reading_score,math_score
38046,11th,Thomas High School,93,68
38047,9th,Thomas High School,69,72
38048,11th,Thomas High School,87,75
38049,10th,Thomas High School,98,73
38050,11th,Thomas High School,72,70
38051,11th,Thomas High School,76,84
38052,10th,Thomas High School,98,69
38053,12th,Thomas High School,84,70
38054,11th,Thomas High School,87,89
38055,10th,Thomas High School,79,84
38056,12th,Thomas High School,92,86
38057,9th,Thomas High School,88,87
38058,9th,Thomas High School,78,85
38059,12th,Thomas High School,77,69
38060,9th,Thomas High School,94,68
38061,9th,Thomas High School,89,72
38062,9th,Thomas High School,84,88
38063,9th,Thomas High School,76,70
38064,12th,Thomas High School,79,83
38065,10th,Thomas High School,90,87
38066,12th,Thomas High School,87,78
38067,11th,Thomas High School,80,75
38068,9th,Thomas High School,88,90
38069,11th,Thomas High School,93,87
38070,11th,Thomas High School,97,86
38071,11th,Thomas High School,97,95
38072,10th,Thomas High School,86,68
38073,9th,Thomas High School,96,69
38074,11th,Thomas High School,98,84
38075,12th,Thomas High School,99,74
38076,9th,Thomas High School,81,94
38077,12th,Thomas High School,76,70
38078,10th,Thomas High School,94,72
38079,9th,Thomas High School,88,75
38080,11th,Thomas High School,78,97
38081,11th,Thomas High School,82,87
38082,11th,Thomas High School,74,88
38083,10th,Thomas High School,69,87
38084,12th,Thomas High School,99,84
38085,11th,Thomas High School,69,92
38086,10th,Thomas High School,86,95
38087,9th,Thomas High School,81,88
38088,9th,Thomas High School,71,92
38089,9th,Thomas High School,85,93
38090,11th,Thomas High School,76,98
38091,12th,Thomas High School,88,69
38092,11th,Thomas High School,73,98
38093,10th,Thomas High School,80,72
38094,10th,Thomas High School,90,74
38095,12th,Thomas High School,90,99
38096,12th,Thomas High School,87,94
38097,10th,Thomas High School,73,95
38098,12th,Thomas High School,75,88
38099,12th,Thomas High School,95,91
38100,9th,Thomas High School,75,78
38101,11th,Thomas High School,73,92
38102,9th,Thomas High School,99,91
38103,11th,Thomas High School,76,68
38104,9th,Thomas High School,71,98
38105,9th,Thomas High School,94,87
38106,11th,Thomas High School,95,99
38107,10th,Thomas High School,86,93
38108,9th,Thomas High School,86,78
38109,11th,Thomas High School,97,84
38110,12th,Thomas High School,89,85
38111,12th,Thomas High School,98,76
38112,11th,Thomas High School,86,92
38113,9th,Thomas High School,69,85
38114,11th,Thomas High School,87,96
38115,9th,Thomas High School,74,77
38116,9th,Thomas High School,96,90
38117,11th,Thomas High School,94,93
38118,10th,Thomas High School,70,68
38119,11th,Thomas High School,93,91
38120,11th,Thomas High School,77,91
38121,12th,Thomas High School,79,88
38122,9th,Thomas High School,91,78
38123,9th,Thomas High School,85,80
38124,11th,Thomas High School,79,84
38125,11th,Thomas High School,92,98
38126,9th,Thomas High School,97,93
38127,9th,Thomas High School,80,99
38128,11th,Thomas High School,80,77
38129,10th,Thomas High School,86,89
38130,12th,Thomas High School,93,92
38131,12th,Thomas High School,69,75
38132,10th,Thomas High School,80,88
38133,9th,Thomas High School,75,69
38134,11th,Thomas High School,88,79
38135,12th,Thomas High School,86,68
38136,9th,Thomas High School,93,73
38137,11th,Thomas High School,81,95
38138,12th,Thomas High School,92,72
38139,12th,Thomas High School,69,74
38140,9th,Thomas High School,75,81
38141,9th,Thomas High School,93,92
38142,12th,Thomas High School,72,97
38143,11th,Thomas High School,89,86
38144,11th,Thomas High School,86,68
38145,9th,Thomas High School,73,99
38146,11th,Thomas High School,93,71
38147,9th,Thomas High School,75,70
38148,10th,Thomas High School,99,82
38149,11th,Thomas High School,72,77
38150,10th,Thomas High School,91,83
38151,10th,Thomas High School,84,88
38152,10th,Thomas High School,80,79
38153,11th,Thomas High School,72,70
38154,10th,Thomas High School,81,75
38155,11th,Thomas High School,76,87
38156,9th,Thomas High School,77,70
38157,12th,Thomas High School,74,94
38158,10th,Thomas High School,78,79
38159,9th,Thomas High School,87,89
38160,9th,Thomas High School,84,71
38161,12th,Thomas High School,79,97
38162,10th,Thomas High School,81,76
38163,12th,Thomas High School,73,73
38164,10th,Thomas High School,90,71
38165,11th,Thomas High School,81,98
38166,12th,Thomas High School,86,68
38167,12th,Thomas High School,79,99
38168,10th,Thomas High School,84,71
38169,10th,Thomas High School,90,71
38170,12th,Thomas High School,81,93
38171,12th,Thomas High School,73,81
38172,10th,Thomas High School,98,87
38173,11th,Thomas High School,71,99
38174,12th,Thomas High School,87,91
38175,12th,Thomas High School,70,69
38176,12th,Thomas High School,78,72
38177,11th,Thomas High School,75,77
38178,10th,Thomas High School,74,75
38179,9th,Thomas High School,70,99
38180,11th,Thomas High School,94,98
38181,11th,Thomas High School,86,82
38182,12th,Thomas High School,81,83
38183,11th,Thomas High School,80,71
38184,12th,Thomas High School,85,79
38185,12th,Thomas High School,99,68
38186,9th,Thomas High School,73,74
38187,10th,Thomas High School,95,68
38188,10th,Thomas High School,94,99
38189,9th,Thomas High School,97,74
38190,9th,Thomas High School,78,75
38191,10th,Thomas High School,81,74
38192,9th,Thomas High School,96,83
38193,10th,Thomas High School,81,91
38194,12th,Thomas High School,82,88
38195,9th,Thomas High School,96,76
38196,11th,Thomas High School,93,74
38197,11th,Thomas High School,85,79
38198,11th,Thomas High School,76,97
38199,12th,Thomas High School,71,97
38200,10th,Thomas High School,98,71
38201,12th,Thomas High School,72,75
38202,10th,Thomas High School,76,90
38203,10th,Thomas High School,72,76
38204,12th,Thomas High School,84,86
38205,10th,Thomas High School,96,72
38206,10th,Thomas High School,82,92
38207,9th,Thomas High School,92,70
38208,9th,Thomas High School,83,69
38209,10th,Thomas High School,78,73
38210,11th,Thomas High School,81,70
38211,11th,Thomas High School,87,89
38212,11th,Thomas High School,70,80
38213,10th,Thomas High School,69,68
38214,9th,Thomas High School,81,68
38215,11th,Thomas High School,82,69
38216,11th,Thomas High School,94,92
38217,10th,Thomas High School,82,87
38218,11th,Thomas High School,83,95
38219,12th,Thomas High School,82,82
38220,12th,Thomas High School,98,91
38221,12th,Thomas High School,92,74
38222,9th,Thomas High School,83,94
38223,12th,Thomas High School,74,78
38224,9th,Thomas High School,78,86
38225,9th,Thomas High School,70,80
38226,10th,Thomas High School,85,85
38227,10th,Thomas High School,89,89
38228,9th,Thomas High School,85,80
38229,11th,Thomas High School,81,74
38230,12th,Thomas High School,81,93
38231,11th,Thomas High School,70,84
38232,10th,Thomas High School,83,85
38233,9th,Thomas High School,86,99
38234,10th,Thomas High School,85,76
38235,9th,Thomas High School,74,75
38236,12th,Thomas High School,85,97
38237,10th,Thomas High School,72,78
38238,9th,Thomas High School,71,76
38239,10th,Thomas High School,84,71
38240,12th,Thomas High School,95,86
38241,11th,Thomas High School,81,91
38242,12th,Thomas High School,76,69
38243,11th,Thomas High School,86,99
38244,10th,Thomas High School,72,75
38245,11th,Thomas High School,87,81
38246,11th,Thomas High School,75,70
38247,9th,Thomas High School,77,75
38248,11th,Thomas High School,97,96
38249,12th,Thomas High School,97,89
38250,11th,Thomas High School,95,80
38251,12th,Thomas High School,89,77
38252,9th,Thomas High School,94,96
38253,10th,Thomas High School,95,90
38254,11th,Thomas High School,93,91
38255,10th,Thomas High School,95,70
38256,10th,Thomas High School,82,71
38257,11th,Thomas High School,88,68
38258,11th,Thomas High School,74,74
38259,10th,Thomas High School,76,76
38260,12th,Thomas High School,95,69
38261,9th,Thomas High School,81,73
38262,9th,Thomas High School,70,96
38263,11th,Thomas High School,82,69
38264,10th,Thomas High School,84,93
38265,9th,Thomas High School,99,90
38266,10th,Thomas High School,72,87
38267,9th,Thomas High School,92,80
38268,11th,Thomas High School,81,81
38269,9th,Thomas High School,79,81
38270,9th,Thomas High School,90,84
38271,9th,Thomas High School,74,78
38272,9th,Thomas High School,93,69
38273,11th,Thomas High School,82,84
38274,11th,Thomas High School,75,96
38275,11th,Thomas High School,85,74
38276,10th,Thomas High School,82,84
38277,10th,Thomas High School,74,82
38278,11th,Thomas High School,81,83
38279,9th,Thomas High School,71,89
38280,11th,Thomas High School,71,78
38281,11th,Thomas High School,69,85
38282,9th,Thomas High School,72,95
38283,11th,Thomas High School,81,89
38284,10th,Thomas High School,81,77
38285,10th,Thomas High School,77,75
38286,12th,Thomas High School,95,87
38287,9th,Thomas High School,86,74
38288,11th,Thomas High School,73,99
38289,12th,Thomas High School,93,75
38290,9th,Thomas High School,77,78
38291,10th,Thomas High School,90,76
38292,9th,Thomas High School,98,88
38293,11th,Thomas High School,85,83
38294,9th,Thomas High School,72,81
38295,11th,Thomas High School,93,70
38296,9th,Thomas High School,88,91
38297,12th,Thomas High School,75,92
38298,10th,Thomas High School,73,69
38299,10th,Thomas High School,76,72
38300,11th,Thomas High School,84,94
38301,11th,Thomas High School,79,77
38302,12th,Thomas High School,85,83
38303,11th,Thomas High School,72,93
38304,11th,Thomas High School,92,89
38305,11th,Thomas High School,87,88
38306,10th,Thomas High School,70,92
38307,10th,Thomas High School,75,74
38308,12th,Thomas High School,71,96
38309,10th,Thomas High School,97,83
38310,11th,Thomas High School,94,94
38311,11th,Thomas High School,75,96
38312,12th,Thomas High School,97,73
38313,12th,Thomas High School,69,96
38314,11th,Thomas High School,69,73
38315,9th,Thomas High School,92,93
38316,12th,Thomas High School,76,73
38317,10th,Thomas High School,75,87
38318,9th,Thomas High School,72,86
38319,11th,Thomas High School,74,89
38320,11th,Thomas High School,85,98
38321,12th,Thomas High School,74,97
38322,9th,Thomas High School,69,97
38323,10th,Thomas High School,85,80
38324,10th,Thomas High School,81,75
38325,9th,Thomas High School,76,68
38326,10th,Thomas High School,95,84
38327,10th,Thomas High School,72,86
38328,12th,Thomas High School,70,96
38329,10th,Thomas High School,99,77
38330,12th,Thomas High School,74,72
38331,9th,Thomas High School,87,78
38332,10th,Thomas High School,96,85
38333,12th,Thomas High School,84,95
38334,9th,Thomas High School,77,82
38335,9th,Thomas High School,69,78
38336,11th,Thomas High School,79,97
38337,12th,Thomas High School,69,95
38338,12th,Thomas High School,93,79
38339,10th,Thomas High School,90,84
38340,11th,Thomas High School,96,84
38341,10th,Thomas High School,86,73
38342,9th,Thomas High School,93,88
38343,12th,Thomas High School,94,82
38344,10th,Thomas High School,95,89
38345,11th,Thomas High School,93,70
38346,12th,Thomas High School,73,96
38347,11th,Thomas High School,94,95
38348,9th,Thomas High School,86,92
38349,10th,Thomas High School,91,92
38350,12th,Thomas High School,94,69
38351,12th,Thomas High School,84,77
38352,9th,Thomas High School,81,96
38353,11th,Thomas High School,70,74
38354,9th,Thomas High School,96,99
38355,11th,Thomas High School,92,87
38356,9th,Thomas High School,73,80
38357,10th,Thomas High School,85,98
38358,11th,Thomas High School,85,74
38359,11th,Thomas High School,98,91
38360,9th,Thomas High School,78,99
38361,12th,Thomas High School,98,92
38362,10th,Thomas High School,74,74
38363,11th,Thomas High School,96,99
38364,10th,Thomas High School,85,85
38365,10th,Thomas High School,87,91
38366,12th,Thomas High School,80,82
38367,12th,Thomas High School,88,84
38368,10th,Thomas High School,99,70
38369,11th,Thomas High School,93,91
38370,10th,Thomas High School,69,90
38371,12th,Thomas High School,72,78
38372,10th,Thomas High School,72,84
38373,11th,Thomas High School,87,99
38374,9th,Thomas High School,94,93
38375,11th,Thomas High School,75,70
38376,11th,Thomas High School,73,82
38377,9th,Thomas High School,73,72
38378,9th,Thomas High School,89,83
38379,11th,Thomas High School,79,73
38380,11th,Thomas High School,85,73
38381,10th,Thomas High School,84,81
38382,11th,Thomas High School,85,91
38383,12th,Thomas High School,84,94
38384,11th,Thomas High School,79,88
38385,12th,Thomas High School,90,85
38386,9th,Thomas High School,95,91
38387,10th,Thomas High School,96,74
38388,10th,Thomas High School,70,93
38389,11th,Thomas High School,69,94
38390,11th,Thomas High School,99,95
38391,9th,Thomas High School,95,73
38392,12th,Thomas High School,82,97
38393,12th,Thomas High School,69,81
38394,11th,Thomas High School,75,77
38395,11th,Thomas High School,70,92
38396,11th,Thomas High School,82,83
38397,9th,Thomas High School,80,78
38398,11th,Thomas High School,79,90
38399,10th,Thomas High School,99,78
38400,11th,Thomas High School,70,70
38401,11th,Thomas High School,75,71
38402,10th,Thomas High School,88,90
38403,9th,Thomas High School,85,92
38404,11th,Thomas High School,98,76
38405,10th,Thomas High School,70,96
38406,9th,Thomas High School,70,85
38407,12th,Thomas High School,70,95
38408,10th,Thomas High School,92,90
38409,12th,Thomas High School,78,81
38410,10th,Thomas High School,94,92
38411,9th,Thomas High School,83,70
38412,10th,Thomas High School,86,74
38413,9th,Thomas High School,72,96
38414,9th,Thomas High School,71,77
38415,10th,Thomas High School,75,81
38416,12th,Thomas High School,98,73
38417,9th,Thomas High School,83,94
38418,9th,Thomas High School,94,80
38419,9th,Thomas High School,86,81
38420,9th,Thomas High School,80,84
38421,9th,Thomas High School,76,68
38422,12th,Thomas High School,98,77
38423,9th,Thomas High School,81,93
38424,9th,Thomas High School,93,83
38425,12th,Thomas High School,88,68
38426,11th,Thomas High School,87,78
38427,11th,Thomas High School,94,93
38428,12th,Thomas High School,86,89
38429,10th,Thomas High School,84,87
38430,10th,Thomas High School,70,77
38431,9th,Thomas High School,78,69
38432,9th,Thomas High School,79,92
38433,11th,Thomas High School,76,92
38434,11th,Thomas High School,77,71
38435,11th,Thomas High School,95,99
38436,11th,Thomas High School,77,69
38437,12th,Thomas High School,95,73
38438,10th,Thomas High School,77,70
38439,11th,Thomas High School,94,91
38440,10th,Thomas High School,97,94
38441,10th,Thomas High School,96,88
38442,10th,Thomas High School,82,77
38443,12th,Thomas High School,76,79
38444,9th,Thomas High School,92,90
38445,11th,Thomas High School,72,71
38446,12th,Thomas High School,75,68
38447,9th,Thomas High School,79,97
38448,10th,Thomas High School,73,73
